formId,formTitle,state,wrapperName,wrapperDisplayName,coordinator,operator,conditionType,conditionValue,conditionDisplay,conditionDirection,conditionUnit,conditionPeriod,fieldDisplay,fieldName,fieldType,fieldTypeIsListType
66a0e3b1a91f987f5ffc7672,Submit a complaint for weeds that are causing damage or harm,live,yUkYZN,user knows some landowner details,,is,Value,true,true,,,,Do you know any of the landowner details?,uGaYBf,YesNoField,false
66a0e3b1a91f987f5ffc7672,Submit a complaint for weeds that are causing damage or harm,live,hvxnMz,User knows some of the landowner's details,,is,Value,true,true,,,,Do you know any of the landowner's details?,zkKRoO,YesNoField,false
66a0e3b1a91f987f5ffc7672,Submit a complaint for weeds that are causing damage or harm,live,VmqnBs,User doesn't know any landowner details,,is not,Value,true,true,,,,Do you know any of the landowner's details?,zkKRoO,YesNoField,false
66a0e3b1a91f987f5ffc7672,Submit a complaint for weeds that are causing damage or harm,live,ZdytNq,User knows the address of the location that's threatened,,is,Value,true,true,,,,Do you know the address of the place that's threatened by the spread of weeds?,CfFhAH,YesNoField,false
66a0e3b1a91f987f5ffc7672,Submit a complaint for weeds that are causing damage or harm,live,perweD,User doesn't know the address of the threatened location,,is,Value,false,false,,,,Do you know the address of the location that's threatened?,CfFhAH,YesNoField,false
66aa5c45c2919321aa864e84,Request an update to a form,draft,MHiQJb,Change a form closing date,,is,Value,Change when a form should no longer be able to submit,Change a form closing date,,,,Update required,UvHVvX,RadiosField,true
66aa5c45c2919321aa864e84,Request an update to a form,draft,cYcuaR,No deadline,,is,Value,false,No,,,,Deadline for change,ROcTgv,YesNoField,false
66aa5c45c2919321aa864e84,Request an update to a form,draft,HHYLFR,Change owner of a form,,is,Value,Change the form owner,Change the form owner,,,,Update required,UvHVvX,RadiosField,true
66aa5c45c2919321aa864e84,Request an update to a form,draft,eqvJtg,Withdraw a form,,is,Value,Withdraw a form,Withdraw a form,,,,Update required,UvHVvX,RadiosField,true
66aa5c45c2919321aa864e84,Request an update to a form,draft,rhGusX,Change form email address,,is,Value,Change the email address where form submissions are sent,Change the email address where form submissions are sent,,,,Update required,UvHVvX,RadiosField,true
66aa5c45c2919321aa864e84,Request an update to a form,draft,yffyGZ,Change content or something else,,is,Value,Edit the content,Edit the content of a form,,,,Update required,UvHVvX,RadiosField,true
66aa5c45c2919321aa864e84,Request an update to a form,draft,yffyGZ,Change content or something else,or,is,Value,Something else,Something else,,,,Update required,UvHVvX,RadiosField,true
66aa5c45c2919321aa864e84,Request an update to a form,draft,gbwYtY,Permanent withdrawal,,is,Value,Permanent,Permanent,,,,Temporary or permanent withdrawal,gTNkiM,RadiosField,true
66aa5c45c2919321aa864e84,Request an update to a form,draft,EaASDT,Has a deadline,,is,Value,true,Yes,,,,Deadline for change,ROcTgv,YesNoField,false
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,HTrkKs,Has specific dates in mind,,is,Value,true,true,,,,Yes or no: dates for volunteering,shrUrZ,YesNoField,false
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,pXqrpW,Does not have specific dates in mind,,is,Value,false,false,,,,Yes or no: dates for volunteering,shrUrZ,YesNoField,false
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,zJQPBP,Is interested in non-volunteering activities,,is,Value,true,true,,,,Yes or no: interest in non-volunteering activities,pPLSdr,YesNoField,false
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,aqkvMR,Is not interested in non-volunteering activities,,is,Value,false,false,,,,Yes or no: interest in non-volunteering activities,pPLSdr,YesNoField,false
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,bhInYX,Has previous volunteering experience,,is,Value,true,true,,,,Yes or no: previous volunteering,MYwFlo,YesNoField,false
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,ATBHMf,Does not have previous volunteering experience,,is,Value,false,false,,,,Yes or no: previous volunteering,MYwFlo,YesNoField,false
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,pjwTAH,Does not need adjustments,,is,Value,false,false,,,,Yes or no: special adjustments,TFGdxF,YesNoField,false
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,eUAndd,Needs adjustments,,is,Value,true,true,,,,Yes or no: special adjustments,TFGdxF,YesNoField,false
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,xPefsg,Chose 'other',,contains,Value,Other (please specify),Other (please specify),,,,Type of activity,hYeMEa,CheckboxesField,true
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,UhzcnX,Did not choose 'other',,does not contain,Value,Other (please specify),Other (please specify),,,,Type of activity,hYeMEa,CheckboxesField,true
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,ZdfgYu,Over 18,,is,Value,true,Yes,,,,Over 18,ZXeJkN,YesNoField,false
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,yVECBA,Under 18,,is,Value,false,No,,,,Over 18,ZXeJkN,YesNoField,false
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,xowIbY,Not a student,,is,Value,false,No,,,,Are you a student?,BAuOFc,YesNoField,false
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,QihTFw,Student,,is,Value,true,Yes,,,,Are you a student?,BAuOFc,YesNoField,false
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,qbebeo,Short-term volunteering,,is,Value,false,No,,,,Long-term volunteering?,jKvArM,YesNoField,false
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,gkMuoZ,Long-term volunteering,,is,Value,true,Yes,,,,Long-term volunteering?,jKvArM,YesNoField,false
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,BRtIrU,Is not the applicant,,is,Value,true,true,,,,Applying on behalf of someone else,SzcwJW,YesNoField,false
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,LMigUX,Is the applicant,,is,Value,false,false,,,,Applying on behalf of someone else,SzcwJW,YesNoField,false
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,VvvMIZ,Does not know the postcode,,is,Value,false,No,,,,Do you know the postcode of the site?,ndIdfr,YesNoField,false
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,WTATaP,Knows the postcode,,is,Value,true,Yes,,,,Do you know the postcode of the site?,ndIdfr,YesNoField,false
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,BRtIrU,Is not the applicant,,is,Value,true,true,,,,Applying on behalf of someone else,SzcwJW,YesNoField,false
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,LMigUX,Is the applicant,,is,Value,false,false,,,,Applying on behalf of someone else,SzcwJW,YesNoField,false
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,VvvMIZ,Does not know the postcode,,is,Value,false,No,,,,Do you know the postcode of the site?,ndIdfr,YesNoField,false
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,WTATaP,Knows the postcode,,is,Value,true,Yes,,,,Do you know the postcode of the site?,ndIdfr,YesNoField,false
66b600d22614247c09f31da5,Report a bug or issue with a form,draft,dXxRDM,Not a specific page,,is,Value,false,No,,,,Specific page,KHaYWA,YesNoField,false
66bf6d06656520742de5c790,Smoke test,draft,UHMFYT,is test@test.com,,is,Value,test@test.com,test@test.com,,,,Section title: Email address field,section.xPFmqQ,EmailAddressField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,PDGwjK,No - not a materials facility,,is,Value,false,No,,,,Materials facility,LEXcXP,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,pVhljS,No - not based in England,,is,Value,false,No,,,,Based in England,ZpVhnG,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,YPLTdw,Notify,,is,Value,Notify the Environment Agency,Notify the Environment Agency,,,,Notify or denotify,lWNdqU,RadiosField,true
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,fHLjwC,Yes - consent to details added to public register,,is,Value,true,Yes,,,,Exclude name and address from public register,yPOgnx,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,wGYZku,Yes -main contact and notify - not withdraw,,is,Value,true,Yes,,,,Main contact,wUeRyR,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,wGYZku,Yes -main contact and notify - not withdraw,and,is,Value,Notify the Environment Agency,Notify the Environment Agency,,,,Notify or denotify,lWNdqU,RadiosField,true
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,RyBESS,No - not main contact,,is,Value,false,No,,,,Main contact,wUeRyR,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,jXMTVi,Withdraw,,is,Value,Withdraw an existing notification,Withdraw an existing notification,,,,Notify or denotify,lWNdqU,RadiosField,true
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,fbJVQi,Not notifying on behalf od a permitted waste operation,,is,Value,false,No,,,,Permitted waste facility,ypORzB,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,nCDMFn,Withdraw journey,,is,Value,Withdraw an existing notification,Withdraw an existing notification,,,,Notify or denotify,lWNdqU,RadiosField,true
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,ekjQED,Not withdraw journey,,is,Value,Notify the Environment Agency,Notify the Environment Agency,,,,Notify or denotify,lWNdqU,RadiosField,true
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,yODJtE,"No - less than 1,000 tonnes",,is,Value,false,No,,,,"Over 1,000 tonnes of waste material in 12 months",nxPoUF,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,RHwLWa,"Yes - over 1,000 tonnes",,is,Value,true,Yes,,,,"Over 1,000 tonnes of waste material in 12 months",nxPoUF,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,QIIoZk,Withdraw and main contact,,is,Value,Withdraw an existing notification,Withdraw an existing notification,,,,Notify or denotify,lWNdqU,RadiosField,true
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,QIIoZk,Withdraw and main contact,and,is,Value,true,Yes,,,,Main contact,wUeRyR,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,LytywO,Other,,contains,Value,Other,Other,,,,Reason to exclude customer name and address,IxloES,CheckboxesField,true
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,PDGwjK,No - not a materials facility,,is,Value,false,No,,,,Materials facility,LEXcXP,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,pVhljS,No - not based in England,,is,Value,false,No,,,,Based in England,ZpVhnG,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,YPLTdw,Notify,,is,Value,Notify the Environment Agency,Notify the Environment Agency,,,,Notify or denotify,lWNdqU,RadiosField,true
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,fHLjwC,Yes - consent to details added to public register,,is,Value,true,Yes,,,,Exclude name and address from public register,yPOgnx,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,wGYZku,Yes -main contact and notify - not withdraw,,is,Value,true,Yes,,,,Main contact,wUeRyR,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,wGYZku,Yes -main contact and notify - not withdraw,and,is,Value,Notify the Environment Agency,Notify the Environment Agency,,,,Notify or denotify,lWNdqU,RadiosField,true
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,RyBESS,No - not main contact,,is,Value,false,No,,,,Main contact,wUeRyR,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,jXMTVi,Withdraw,,is,Value,Withdraw an existing notification,Withdraw an existing notification,,,,Notify or denotify,lWNdqU,RadiosField,true
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,fbJVQi,Not notifying on behalf od a permitted waste operation,,is,Value,false,No,,,,Permitted waste facility,ypORzB,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,nCDMFn,Withdraw journey,,is,Value,Withdraw an existing notification,Withdraw an existing notification,,,,Notify or denotify,lWNdqU,RadiosField,true
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,ekjQED,Not withdraw journey,,is,Value,Notify the Environment Agency,Notify the Environment Agency,,,,Notify or denotify,lWNdqU,RadiosField,true
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,yODJtE,"No - less than 1,000 tonnes",,is,Value,false,No,,,,"Over 1,000 tonnes of waste material in 12 months",nxPoUF,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,RHwLWa,"Yes - over 1,000 tonnes",,is,Value,true,Yes,,,,"Over 1,000 tonnes of waste material in 12 months",nxPoUF,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,QIIoZk,Withdraw and main contact,,is,Value,Withdraw an existing notification,Withdraw an existing notification,,,,Notify or denotify,lWNdqU,RadiosField,true
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,QIIoZk,Withdraw and main contact,and,is,Value,true,Yes,,,,Main contact,wUeRyR,YesNoField,false
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,LytywO,Other,,contains,Value,Other,Other,,,,Reason to exclude customer name and address,IxloES,CheckboxesField,true
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,fwRGDw,Not received a court order information pack,,is,Value,false,No,,,,Court order information pack received,KXVuiz,YesNoField,false
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,eWKcqN,Not 18,,is,Value,false,No,,,,Over 18,enafIW,YesNoField,false
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,xAkZeS,Not paid fee,,is,Value,false,No,,,,Paid fee,Hawgyt,YesNoField,false
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,KKAkUm,No third dog,,is,Value,false,No,,,,Add third dog,ahAFUF,YesNoField,false
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,tuVJCS,No second dog,,is,Value,false,No,,,,Second dog,NvjTyb,YesNoField,false
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,OKLxjj,Yes - add second dog,,is,Value,true,Yes,,,,Second dog,NvjTyb,YesNoField,false
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,fgMPaX,Yes - add third dog,,is,Value,true,Yes,,,,Add third dog,ahAFUF,YesNoField,false
66f577707486f4b920fc946c,e2e form,draft,IrVmYz,Address is different,,is,Value,false,false,,,,address,dBfuID,YesNoField,false
66f577707486f4b920fc946c,e2e form,draft,oyGPwP,Address is not the same,,is,Value,false,No,,,,Send certificate to same address,section.dBfuID,YesNoField,false
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,mOyPwX,User has completed 'other' training,,is,Value,Other,Other,,,,What training have you completed?,eSfVVr,RadiosField,true
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,lqmwZS,User has had another licence withdrawn,,is,Value,true,Yes,,,,Have you ever had another licence withdrawn?,EjefYV,YesNoField,false
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,UEBISt,User is under enforcement action,,is,Value,true,Yes,,,,Are you currently under any enforcement action?,EwbScB,YesNoField,false
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,XfIZzu,User already has a badger trapping licence,,is,Value,true,Yes,,,,Yes/No field,CKVcKk,YesNoField,false
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,IQoGBv,User isn't associated with a project,,is,Value,false,No,,,,Yes/No field,CKVcKk,YesNoField,false
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,IJlPMD,User has completed module 2 or 3,,is,Value,Module 2: Cage trapping for badger vaccination,Module 2: Cage trapping for badger vaccination,,,,What training have you completed?,eSfVVr,RadiosField,true
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,IJlPMD,User has completed module 2 or 3,or,is,Value,Module 3: Badger Vaccination,Module 3: Badger Vaccination,,,,What training have you completed?,eSfVVr,RadiosField,true
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,FneIOF,User has completed no training,,is,Value,None,None,,,,What training have you completed?,eSfVVr,RadiosField,true
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,JtMDPO,User hasn't had another licence withdrawn,,is,Value,false,No,,,,Have you ever had another licence withdrawn?,EjefYV,YesNoField,false
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,zBoICi,User doesn't already have a badger trapping licence ,,is,Value,false,No,,,,Have you already got a badger trapping licence?,CKVcKk,YesNoField,false
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,kXSdKh,User is associated with a project,,is,Value,true,Yes,,,,Are you associated with a project?,mtUFXa,YesNoField,false
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,qOrOHC,No - does not have an address,,is,Value,false,No,,,,Does the report location have an address?,rcHHWQ,YesNoField,false
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,hLZKXS,No - did not call the collection line,,is,Value,false,No,,,,Called collection line,mdLgUL,YesNoField,false
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,SlrPDf,No - sample not collected,,is,Value,false,No,,,,Sample collected,kjSVpb,YesNoField,false
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,PIvJwn,No dead birds found,,is,Value,false,No,,,,Dead birds found,XKngbT,YesNoField,false
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,mOghML,Ruddy duck observed,,contains,Value,Ruddy duck,Ruddy duck,,,,Species observed,OquRaA,CheckboxesField,true
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,IbxNsp,name is other,,is,Value,Other,Other,,,,Organisation name,VHPmLR,AutocompleteField,true
670d13c71690ba2ca2dccbe7,Request a manual release for a consignment held at a port or border control post,draft,OVwFwF,Service not available,,is,Value,Service not available,Service not available,,,,Name,textField,TextField,false
670d13c71690ba2ca2dccbe7,Request a manual release for a consignment held at a port or border control post,draft,pqPRFf,Port is other,,is,Value,Other,Other,,,,Port or border control post where the consignment is being held,NPHlth,SelectField,true
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,pqbfzL,Incident commander is not the main contact,,is,Value,false,No,,,,Incident commander can provide details of equipment used,yPAyQU,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,WtWsWo,EA informed during incident,,is,Value,true,Yes,,,,Environment Agency contacted during the incident,vOQxqz,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,iksIoZ,EA officer attended incident,,is,Value,true,Yes,,,,Environment Agency officer in attendance   ,CZOIom,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,JDltyk,yes - incident number is known,,is,Value,true,Yes,,,,Incident number known,mcTmYC,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,ktTidK,Yes - address is known,,is,Value,true,Yes,,,,Address where incident occurred is known,LRuDag,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,zdfugF,Yes - there are extenuating circumstances,,is,Value,true,Yes,,,,Extenuating circumstances,NNjFLF,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,VZAgOn,Fire and rescue service is other,,is,Value,Other,Other,,,,Fire and rescue service name,PysKZe,AutocompleteField,true
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,pIQnPe,Person or company cause the pollution,,is,Value,Company,Company,,,,Cause of the incident,VlRuKe,RadiosField,true
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,pIQnPe,Person or company cause the pollution,or,is,Value,Person,Person,,,,Cause of the incident,VlRuKe,RadiosField,true
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,mlqRAM,Yes - can supply contact details,,is,Value,true,Yes,,,,Can provide contact details,PKjapp,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,CRAezO,No - cannot provide contact details,,is,Value,false,No,,,,Can provide contact details,PKjapp,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,UdEKKw,Vehicle caused the incident,,is,Value,Vehicle,Vehicle,,,,Cause of the incident,VlRuKe,RadiosField,true
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,WgnomX,Something else is the cause of the incident,,is,Value,Something else,Something else,,,,Cause of the incident,VlRuKe,RadiosField,true
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,lUtDyI,yes - vehicle registration number is known,,is,Value,true,Yes,,,,Owner of the vehicle is known,PIxNop,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,uOTvHU,No - do not know the registration number,,is,Value,false,No,,,,Vehicle registration number is known,PIxNop,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,FZGxjB,Yes - has contact details for the vehicle owner,,is,Value,true,Yes,,,,Owner of vehicle is known,WthCqC,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,zkvXKz,Owner of the vehicle is not known,,is,Value,false,No,,,,Owner of vehicle is known,WthCqC,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,uXumzl,Yes - knows who the incident commander was,,is,Value,true,Yes,,,,Incident commander known,aYfbpQ,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,FoTapV,Yes - knows incident commander contact details,,is,Value,true,Yes,,,,Incident commander contact details known,srSMnJ,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,aSysez,Do not know the cause of the incident,,is,Value,I do not know,I do not know,,,,Cause of the incident,VlRuKe,RadiosField,true
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,GRaFIQ,Yes - has details that could determine the polluter,,is,Value,true,Yes,,,,Information available to determine the polluter,fAPGNI,YesNoField,false
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,TeQaSJ,yes - send copy of report by email,,is,Value,true,Yes,,,,Contact details: Copy of report required,nbLBJW,YesNoField,false
671639b74909dc24d69c43bb,Remove a dog from the dangerous dogs index,draft,gZfxPq,Lives in NI or Scotland,,is,Value,Northern Ireland,Northern Ireland,,,,Country where you live,xtzzwz,RadiosField,true
671639b74909dc24d69c43bb,Remove a dog from the dangerous dogs index,draft,gZfxPq,Lives in NI or Scotland,or,is,Value,Scotland,Scotland,,,,Country where you live,xtzzwz,RadiosField,true
671639b74909dc24d69c43bb,Remove a dog from the dangerous dogs index,draft,aZIuoy,Is not an XL Bully dog,,is,Value,false,No,,,,Is your dog an XL Bully?,jNoznl,YesNoField,false
671639b74909dc24d69c43bb,Remove a dog from the dangerous dogs index,draft,tzMXUK,No - does not have a Certificate of Exemption issued in England or Wales,,is,Value,false,No,,,,XL Bully dog details: Has an exemption certificate,BgUliS,YesNoField,false
671639b74909dc24d69c43bb,Remove a dog from the dangerous dogs index,draft,qyQaOU,No - does not have an email address,,is,Value,false,No,,,,Dog owner details: Has email address,ZbXVFz,YesNoField,false
671639b74909dc24d69c43bb,Remove a dog from the dangerous dogs index,draft,TllhbS,No - XL Bully dog is not over 18 months old,,is,Value,false,No,,,,XL Bully dog details: Is the XL Bully dog over 18 months old?,HXZWEq,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,ESmqap,No - not all licensed activities were not made in line with the authorised site registration form,,is,Value,false,No,,,,Report of action:  Were all licensed activities carried out under this licence in line with the authorised site registration form?,JXUMdt,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,frTLAw,Yes - action made under this site registration,,is,Value,true,Yes,,,,Report of action: Action taken under site registration,yGmgPy,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,RaEeSJ,Yes - used accredited agent to undertake licensed activities,,is,Value,true,Yes,,,,Persons involved: Accredited agents used,pENwMZ,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,UpZnNM,Yes - unexpected guidance was required,,is,Value,Yes - the unexpected guidance was required and followed,Yes - the unexpected guidance was required and followed,,,,Licensed actions: Was the unexpected guidance followed?,enugnj,RadiosField,true
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,cHyCmD,yes - action taken that is not covered by site registration,,is,Value,true,Yes,,,,Licensed actions: Did you take any action for bat species and roost types not covered by your site registration form?,RdWAUT,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,rnnipT,Yes - other evidence of bats found,,is,Value,true,Yes,,,,Other evidence and information: Was any other evidence of bats found while works were taking place which indicated other species or roost types may be present in the structures?,oHnDzl,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,BbKKAe,yes - there were accidental deaths,,is,Value,true,Yes,,,,Bat deaths: Were there any accidental bat deaths?,TLpUlR,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,AbUgSM,Yes - compensation features are proposed,,is,Value,true,Yes,,,,Compensation: Are compensation features proposed under this site registration?,RgACZJ,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,WgzvEM,no - guidance not required,,is,Value,No - the unexpected guidance was not required,No - the unexpected guidance was not required,,,,Licensed actions: Was the unexpected guidance followed?,enugnj,RadiosField,true
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,ZmpuKj,Report of action,,is,Value,Report an action,Report an action,,,,Purpose of report,FhVrxT,RadiosField,true
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,qPsTUf,Claim compensation,,is,Value,Claim compensation,Claim compensation,,,,Purpose of report,FhVrxT,RadiosField,true
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,MmQgiz,No - compensation not completed in accordance with the authorised site registration form,,is,Value,false,No,,,,Has the required compensation been completed in accordance with the authorised site registration form?,hcxYQw,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,NwUFxX,Report monitoring,,is,Value,Report monitoring,Report monitoring,,,,Purpose of report,FhVrxT,RadiosField,true
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,xdHJff,Number of bats guidance for monitoring ,,is,Value,Report monitoring,Report monitoring,,,,Purpose of report,FhVrxT,RadiosField,true
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,aljZLo,Number of bats guidance for reporting,,is,Value,Report an action,Report an action,,,,Purpose of report,FhVrxT,RadiosField,true
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,YwXXXz,Other location for roosting bats,,is,Value,Other,Other,,,,Where were roosting bats or evidence of bats located?,lefFtN,RadiosField,true
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,DASjuZ,Yes - made other surveys,,is,Value,true,Yes,,,,Did you make any other surveys?,tHfKYL,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,fYWIMC,Other survey and monitoring method used,,contains,Value,Other,Other,,,,Survey and monitoring methods used,ubsHDh,CheckboxesField,true
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,cyQVAU,no - site has not retained presence of roosting bats,,is,Value,false,No,,,,Has the site retained presence of roosting bats for all impacted species?,gqAJHH,YesNoField,false
