formId,formTitle,state,name,title,type,list
66aa5c45c2919321aa864e84,Request an update to a form,draft,zSKyum,Form withdrawal date,DatePartsField,
66aa5c45c2919321aa864e84,Request an update to a form,draft,XWteVf,Form reinstated date,DatePartsField,
66aa5c45c2919321aa864e84,Request an update to a form,draft,ZSgHoh,Reason for deadline,MultilineTextField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,eqiQQu,Applicant name,TextField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,nCSGUe,Group name,TextField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,ojRZvH,Phone number,TelephoneNumberField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,WiqIcF,Email address,EmailAddressField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,xrnahl,Group's website,TextField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,MAnbbJ,Html,Html,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,XIrrVA,Where would you like to carry out volunteering?,TextField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,elgXTx,Group's address,UkAddressField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,uEXvnY,Html,Html,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,shrUrZ,Do you have specific dates in mind for volunteering?,YesNoField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,klErpO,When you can volunteer,MultilineTextField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,aVxZGa,Number of volunteers,RadiosField,jXxtFJ
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,rUnaiG,Length of volunteering,CheckboxesField,zWwMae
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,hYeMEa,Type of activity,CheckboxesField,oeFnwa
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,vBPjwJ,Non-volunteering activities,CheckboxesField,hPbjqC
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,MYwFlo,Previous experience of volunteering?,YesNoField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,MIcEfH,Description of previous volunteering,MultilineTextField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,TFGdxF,Reasonable adjustments needed?,YesNoField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,BeYSZa,Description of adjustments needed,MultilineTextField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,QaXMCm,Any other information,MultilineTextField,
66aba9972614247c09f31da3,Apply for group volunteering with Natural England,draft,nIXPtP,Description of other volunteering activities,MultilineTextField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,ZFDGmI,Your name,TextField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,IyYcLK,Site name,TextField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,MaWCEF,Site postcode,TextField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,pqdBNj,Html,Html,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,eZgceC,What's the grid reference for the centre of the site?,TextField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,mRIMvc,Distance from centre of site to boundary,NumberField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,DMxOMY,Email address,EmailAddressField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,SzcwJW,Applying on behalf of someone else?,YesNoField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,wQGBde,Applicant's name,TextField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,YfjFnM,Phone number,TelephoneNumberField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,ndIdfr,Do you know the postcode of the site?,YesNoField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,draft,aZBYJG,Html,Html,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,ZFDGmI,Your name,TextField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,IyYcLK,Site name,TextField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,MaWCEF,Site postcode,TextField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,pqdBNj,Html,Html,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,eZgceC,What's the grid reference for the centre of the site?,TextField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,mRIMvc,Distance from centre of site to boundary,NumberField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,DMxOMY,Email address,EmailAddressField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,SzcwJW,Applying on behalf of someone else,YesNoField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,wQGBde,Applicant's name,TextField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,YfjFnM,Phone number,TelephoneNumberField,
66acf7dc2614247c09f31da4,Request a nature and heritage conservation screening report,live,ndIdfr,Do you know the postcode of the site?,YesNoField,
66b600d22614247c09f31da5,Report a bug or issue with a form,draft,KHaYWA,Specific page,YesNoField,
66b600d22614247c09f31da5,Report a bug or issue with a form,draft,kXBNOV,Page link,TextField,
66b600d22614247c09f31da5,Report a bug or issue with a form,draft,frutpJ,Affect of issue or bug,MultilineTextField,
66b600d22614247c09f31da5,Report a bug or issue with a form,draft,jZNFZM,What should have happened,MultilineTextField,
66b600d22614247c09f31da5,Report a bug or issue with a form,draft,QXZcPD,Name,TextField,
66b600d22614247c09f31da5,Report a bug or issue with a form,draft,FWREEr,Email address,EmailAddressField,
66b600d22614247c09f31da5,Report a bug or issue with a form,draft,jHoAKj,Form link,TextField,
66b600d22614247c09f31da5,Report a bug or issue with a form,draft,AtDqSG,Bug or issue prevents users from submitting a form,YesNoField,
66bf281ba2fbe74316d737ef,Apply to become a member of PAW,draft,GVOeRH,Your name,TextField,
66bf281ba2fbe74316d737ef,Apply to become a member of PAW,draft,UykVik,Name,TextField,
66bf281ba2fbe74316d737ef,Apply to become a member of PAW,draft,cZiZPK,Address,UkAddressField,
66bf281ba2fbe74316d737ef,Apply to become a member of PAW,draft,FeimGR,Phone number,NumberField,
66bf281ba2fbe74316d737ef,Apply to become a member of PAW,draft,wjbYaw,Website address,TextField,
66bf281ba2fbe74316d737ef,Apply to become a member of PAW,draft,kMxNKe,Aims and objectives,MultilineTextField,
66bf281ba2fbe74316d737ef,Apply to become a member of PAW,draft,xWmpuG,Your organisation's contribution to wildlife law enforcement ,MultilineTextField,
66bf281ba2fbe74316d737ef,Apply to become a member of PAW,draft,yyOpKS,Your email address,EmailAddressField,
66bf281ba2fbe74316d737ef,Apply to become a member of PAW,draft,VAyyNk,Html,Html,
66bf281ba2fbe74316d737ef,Apply to become a member of PAW,draft,YOjZhP,Explain how your organisation will meet PAW's objectives,MultilineTextField,
66bf6d06656520742de5c790,Smoke test,draft,textField,This is your first field,TextField,
66bf6d06656520742de5c790,Smoke test,draft,RMRQOg,Date field,DatePartsField,
66bf6d06656520742de5c790,Smoke test,draft,xPFmqQ,Email address field,EmailAddressField,
66bf6d06656520742de5c790,Smoke test,draft,RfIiCB,UK address field,UkAddressField,
66bf6d06656520742de5c790,Smoke test,live,textField,This is your first field,TextField,
66bf6d06656520742de5c790,Smoke test,live,RMRQOg,Date field,DatePartsField,
66bf6d06656520742de5c790,Smoke test,live,xPFmqQ,Email address field,EmailAddressField,
66bf6d06656520742de5c790,Smoke test,live,RfIiCB,UK address field,UkAddressField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,ZpVhnG,Site in England,YesNoField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,TbGNwd,Html,Html,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,aZjMHN,Html,Html,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,lWNdqU,Do you want to notify the Environment Agency or withdraw an existing notification?,RadiosField,lcBcSg
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,nxPoUF,"Over 1,000 tonnes of waste material in 12 months",YesNoField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,Hsebzz,Site address,UkAddressField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,fknwhP,Html,Html,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,PCDrxM,Site address,UkAddressField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,OWMVho,Your name,TextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,cNLXlj,Your email address,EmailAddressField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,EFKcWN,Your telephone number,TelephoneNumberField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,rjzgla,Permit holder name,TextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,jiNCAa,Html,Html,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,HiLYRx,What's your EPR permit reference number?,TextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,yyBlhM,Html,Html,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,yPOgnx,"Do you consent to including the date, name and address of where output material is sent on the Environment Agency's public register?",YesNoField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,IxloES,Reason to exclude customer name and address,CheckboxesField,gogrxO
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,iricjO,Job title,TextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,wUeRyR,Main contact,YesNoField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,ngKjLm,Name of main contact,TextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,KeJHGd,Email address of main contact,EmailAddressField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,ZlocBX,Main contact phone number ,TelephoneNumberField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,avcdFO,Other reason to exclude customer name and address from the public register,MultilineTextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,HMoLXP,Site name,TextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,Lscmun,Site name,TextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,draft,rGICEQ,Reporting period,RadiosField,xWjdoP
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,ZpVhnG,Site in England,YesNoField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,TbGNwd,Html,Html,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,aZjMHN,Html,Html,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,lWNdqU,Do you want to notify the Environment Agency or withdraw an existing notification?,RadiosField,lcBcSg
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,nxPoUF,"Over 1,000 tonnes of waste material in 12 months",YesNoField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,Hsebzz,Site address,UkAddressField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,fknwhP,Html,Html,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,PCDrxM,Site address,UkAddressField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,OWMVho,Your name,TextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,cNLXlj,Your email address,EmailAddressField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,EFKcWN,Your telephone number,TelephoneNumberField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,rjzgla,Permit holder name,TextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,jiNCAa,Html,Html,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,HiLYRx,What's your EPR permit reference number?,TextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,yyBlhM,Html,Html,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,yPOgnx,"Do you consent to including the date, name and address of where output material is sent on the Environment Agency's public register?",YesNoField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,IxloES,Reason to exclude customer name and address,CheckboxesField,gogrxO
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,iricjO,Job title,TextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,wUeRyR,Main contact,YesNoField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,ngKjLm,Name of main contact,TextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,KeJHGd,Email address of main contact,EmailAddressField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,ZlocBX,Main contact phone number ,TelephoneNumberField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,avcdFO,Other reason to exclude customer name and address from the public register,MultilineTextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,HMoLXP,Site name,TextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,Lscmun,Site name,TextField,
66d5cf31656520742de5c791,Tell the Environment Agency about your material facility,live,rGICEQ,Reporting period,RadiosField,xWjdoP
66e17122ecfda16e6aa0026f,Authorise someone to travel with your pet from Great Britain to Northern Ireland,draft,textField,What's your name?,TextField,
66e17122ecfda16e6aa0026f,Authorise someone to travel with your pet from Great Britain to Northern Ireland,draft,KXXpgR,What's your email address? ,EmailAddressField,
66e17122ecfda16e6aa0026f,Authorise someone to travel with your pet from Great Britain to Northern Ireland,draft,JJzDYZ,Pet Travel document number,TextField,
66e17122ecfda16e6aa0026f,Authorise someone to travel with your pet from Great Britain to Northern Ireland,draft,cLGhjd,Authorised persons name,TextField,
66e17122ecfda16e6aa0026f,Authorise someone to travel with your pet from Great Britain to Northern Ireland,draft,iWAHSi,Authorised person's email address,EmailAddressField,
66e1bca4ecfda16e6aa00270,Authorised person travelling with a pet from Great Britain to Northern Ireland,draft,textField,What's your name?,TextField,
66e1bca4ecfda16e6aa00270,Authorised person travelling with a pet from Great Britain to Northern Ireland,draft,KXXpgR,What's your email address? ,EmailAddressField,
66e1bca4ecfda16e6aa00270,Authorised person travelling with a pet from Great Britain to Northern Ireland,draft,JJzDYZ,Pet Travel document number,TextField,
66e1bca4ecfda16e6aa00270,Authorised person travelling with a pet from Great Britain to Northern Ireland,draft,cLGhjd,Pet owner's name,TextField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,KXVuiz,Court order information pack received,YesNoField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,cEgyDs,Html,Html,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,enafIW,Over 18,YesNoField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,Eykhfi,Country,RadiosField,hOsBqz
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,vqRFaO,Dog breeds,CheckboxesField,YFMNfm
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,whYhSq,Html,Html,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,Hawgyt,Paid fee,YesNoField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,EXqTTt,Payment reference number,TextField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,hEgWBT,Dog name,TextField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,OByCyk,Index number,TextField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,ZuuFCG,Microchip number,TextField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,QMFAEv,Dog date of birth,DatePartsField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,irlSzM,Colour of dog,TextField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,UjGKum,Sex of dog,RadiosField,iwUAIr
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,VrUjjW,Insurance company name,TextField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,xOClZh,Insurance expiry date,DatePartsField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,VUovgY,Html,Html,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,NvjTyb,Second dog,YesNoField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,POCPpB,Repeat second dog questions,TextField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,ahAFUF,Add third dog,YesNoField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,CAdPsr,Third dog questions,TextField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,WhxCFR,Html,Html,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,dBDwxG,Document upload,TextField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,ZntmQW,Owner name,TextField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,dcQcdM,Owner date of birth,DatePartsField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,tyahQH,Owner address,UkAddressField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,SQtjGU,Phone number,TelephoneNumberField,
66e7eb0cecfda16e6aa00271,Apply for a certificate of exemption for a dog,draft,WrwpzG,Email address,EmailAddressField,
66f577707486f4b920fc946c,e2e form,draft,textField,Name,TextField,
66f577707486f4b920fc946c,e2e form,draft,MaTzaT,Email adress,EmailAddressField,
66f577707486f4b920fc946c,e2e form,draft,BdKgCe,Phone number,TelephoneNumberField,
66f577707486f4b920fc946c,e2e form,draft,wZLWPy,Address,UkAddressField,
66f577707486f4b920fc946c,e2e form,draft,dBfuID,Send certificate to same address,YesNoField,
66f577707486f4b920fc946c,e2e form,draft,AegFro,Address to send certificate,UkAddressField,
66f577707486f4b920fc946c,e2e form,draft,mjAccr,Unicorn insurance policy start date,DatePartsField,
66f577707486f4b920fc946c,e2e form,draft,aitzzV,Number of unicorns,RadiosField,IeFOkf
66f577707486f4b920fc946c,e2e form,draft,DyfjJC,Type of unicorn,CheckboxesField,fXiZrL
66f577707486f4b920fc946c,e2e form,draft,bClCvo,Where you keep the unicorn,MultilineTextField,
66f577707486f4b920fc946c,e2e form,draft,zhJMaM,Number of staff,NumberField,
66f577707486f4b920fc946c,e2e form,draft,dLzALM,Documents,FileUploadField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,textField,Name,TextField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,ORjdua,Phone number,TelephoneNumberField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,fpRmvv,Email address,EmailAddressField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,CKVcKk,Have you already got a badger trapping licence?,YesNoField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,mtUFXa,Are you associated with a project?,YesNoField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,KUkdkz,What's the name of your project?,TextField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,BcSxDN,What's your project lead's email address?,EmailAddressField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,syomZi,Html,Html,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,eSfVVr,What training have you completed?,RadiosField,fFNyKq
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,GYQhRT,Describe the training you have completed,MultilineTextField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,SizoUU,Html,Html,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,AFYbdd,Have you read and understood the licence conditions?,CheckboxesField,RFmLjg
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,EjefYV,Have you ever had another licence withdrawn?,YesNoField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,BTVPfD,Why was your licence withdrawn?,TextField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,EwbScB,Are you currently under any enforcement action?,YesNoField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,IttMaf,What enforcement action are you under?,TextField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,KlUTwv,What was the licence?,TextField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,wUtyWN,What was the licence number?,TextField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,epjJVe,What was your training number?,TextField,
66fbcf4141a7a102988a38c8,Register as an authorised person to get a licence to cage-trap badgers,draft,DrqTbT,Html,Html,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,VHPmLR,Organisation name,AutocompleteField,ZnfMJI
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,YBifAh,Site location,TextField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,rcHHWQ,Does the report location have an address?,YesNoField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,HYIOXU,Site address,UkAddressField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,SvzjVa,Date of patrol,DatePartsField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,vWWwfP,Html,Html,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,DemAQk,Grid reference number,TextField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,AhueXz,what3words,TextField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,XKngbT,Dead birds found,YesNoField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,mdLgUL,Called collection line,YesNoField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,BJWrgt,Date collection line called,DatePartsField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,WUnpLO,Collection line reference number,TextField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,kjSVpb,Sample collected,YesNoField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,wARCuK,What species of bird was observed?,AutocompleteField,kpgcXS
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,qmcZCa,How many of this species were observed?,NumberField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,vAihgF,Comments or observations about the sample ,MultilineTextField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,seZzkf,Comments or observations about the dead bird,MultilineTextField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,kRojxs,Name of person on patrol,TextField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,AXnoya,Length of time on patrol,RadiosField,MoJtuF
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,PonepU,Name of the person submitting the report,TextField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,bUdcVF,Number of ruddy duck,NumberField,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,KcaqzA,Html,Html,
6703ccc6f47791083f623b3b,Submit a warden patrol report,draft,KbNfYI,Other organisation name,TextField,
6706a1a3f47791083f623b3c,Flood investigation form,draft,fRxAqi,What's the name of the Lead Local Flood Authority?,TextField,
6706a1a3f47791083f623b3c,Flood investigation form,draft,gSOAsq,Provide a link for your published Section 19 flood investigation report ,TextField,
6706a1a3f47791083f623b3c,Flood investigation form,draft,kQXVFY,Locations affected by the flood,MultilineTextField,
6706a1a3f47791083f623b3c,Flood investigation form,draft,SuCfHp,What date did the flood event start?,DatePartsField,
6706a1a3f47791083f623b3c,Flood investigation form,draft,zIAhQV,Has this area flooded previously?,YesNoField,
670d13c71690ba2ca2dccbe7,Request a manual release for a consignment held at a port or border control post,draft,textField,Name,TextField,
670d13c71690ba2ca2dccbe7,Request a manual release for a consignment held at a port or border control post,draft,vARWaO,Email address,EmailAddressField,
670d13c71690ba2ca2dccbe7,Request a manual release for a consignment held at a port or border control post,draft,LrHlsk,Phone number ,TelephoneNumberField,
670d13c71690ba2ca2dccbe7,Request a manual release for a consignment held at a port or border control post,draft,pJkFNB,Company name,TextField,
670d13c71690ba2ca2dccbe7,Request a manual release for a consignment held at a port or border control post,draft,NPHlth,Port or border control post where the consignment is being held,SelectField,FvQAZb
670d13c71690ba2ca2dccbe7,Request a manual release for a consignment held at a port or border control post,draft,vyxdsK,Movement reference number,TextField,
670d13c71690ba2ca2dccbe7,Request a manual release for a consignment held at a port or border control post,draft,ISbUfM,CHED number,TextField,
670d13c71690ba2ca2dccbe7,Request a manual release for a consignment held at a port or border control post,draft,lSxTFO,Supporting documents,FileUploadField,
670d13c71690ba2ca2dccbe7,Request a manual release for a consignment held at a port or border control post,draft,zuwmiF,Html,Html,
670d13c71690ba2ca2dccbe7,Request a manual release for a consignment held at a port or border control post,draft,tpGqiG,Html,Html,
670d13c71690ba2ca2dccbe7,Request a manual release for a consignment held at a port or border control post,draft,ndrssj,Other port or border control post,TextField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,PysKZe,Fire and rescue service name,AutocompleteField,flTrBm
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,aOBXBx,The fire station's name,TextField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,zJyTtL,Incident commander's name,TextField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,jqWBhO,Incident commander phone number,TelephoneNumberField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,veuEZS,Incident commander email address,EmailAddressField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,vOQxqz,Environment Agency contacted during the incident,YesNoField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,CZOIom,Environment Agency officer in attendance   ,YesNoField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,nzZeRT,Name of the Environment Agency officer who attended the incident,TextField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,sHBhhw,Has Incident commander told the Environment Agency about this incident?,RadiosField,APCLrt
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,mcTmYC,Fire and rescue service incident number known,YesNoField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,BDHPPA,Date of incident,DatePartsField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,NGIMXx,The incident number,TextField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,LRuDag,Address where incident occurred is known,YesNoField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,XfAyhp,Address where the incident occurred,MultilineTextField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,nshGYk,Html,Html,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,AnhkBq,What3words,TextField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,pEuemp,Grid reference number,TextField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,efhxoP,A description of the incident,MultilineTextField,
670d2da6f47791083f623b3d,Report the use of environmental protection equipment,draft,vwiuuy,What's the pollution type?,TextField,
